id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0562,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Pompinstallaties Durme t.h.v. Groot Broek,Pompinstallaties Durme t.h.v. Groot Broek,Temse,0.0,1444100.0,0.0,1444100.0,2026,2026,46025,Temse
gip-0563,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Raamovereenkomst huur mobiele pompen in afwachting van ingebruikname effectieve pompen,Raamovereenkomst huur mobiele pompen in afwachting van ingebruikname effectieve pompen - regulier,Vlaanderen,0.0,1000000.0,0.0,1000000.0,2026,2026,,
gip-0564,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Aanpassingen pand Denderleeuw - Teralfene,Aanpassingen pand Denderleeuw - Teralfene,Denderleeuw,0.0,100000.0,0.0,100000.0,2026,2026,41011,Denderleeuw
gip-0565,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Afschaffing stuwsluiscomplex Teralfene,Afschaffing stuwsluiscomplex Teralfene,Teralfene,0.0,100000.0,0.0,100000.0,2026,2026,,
gip-0566,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Herbouw stuw idegem,Herbouw stuw idegem,Idegem,0.0,100000.0,0.0,100000.0,2026,2026,,
gip-0567,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Herbouw stuw Pollare Ninove,herbouw stuw Pollare Ninove,Dender,0.0,100000.0,0.0,100000.0,2026,2026,41048,Ninove
gip-0568,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Herbouw stuwsluiscomplex Aalst,Herbouw stuwsluiscomplex Aalst,Dender,0.0,5288000.0,0.0,5288000.0,2026,2026,41002,Aalst
gip-0569,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Herbouw stuwsluiscomplex Denderleeuw,Herbouw stuwsluiscomplex Denderleeuw,Dender,0.0,950000.0,0.0,950000.0,2026,2026,41011,Denderleeuw
gip-0570,Waterbeheersing,Waterbeheer Dender,De Vlaamse Waterweg,Ruimte voor water - Dender,Projectondersteuning,Dender,0.0,2000000.0,0.0,2000000.0,2026,2026,,
gip-0571,Waterbeheersing,Waterbeheer Ijzerbekken,Agentschap Wegen En Verkeer,Maatregelen ifv weerbare westhoek,Uitvoering,Heuvelland,0.0,1200000.0,0.0,1200000.0,2026,2026,33039,Heuvelland
gip-0572,Waterbeheersing,Waterbeheer Ijzerbekken,De Vlaamse Waterweg,Herbouwen sifons kanaal Plassendale-Nieuwpoort,Herbouwen sifons kanaal Plassendale-Nieuwpoort - Uitvoering,kanaal Plassendale-Nieuwpoort,0.0,550000.0,0.0,550000.0,2026,2026,38016,Nieuwpoort
gip-0573,Waterbeheersing,Waterbeheer Ijzerbekken,De Vlaamse Waterweg,Opmaak visie waterbeheer West-Vlaanderen,Opmaak visie waterbeheer West-Vlaanderen,Vlaanderen,0.0,150000.0,0.0,150000.0,2026,2026,,
gip-0574,Waterbeheersing,Waterbeheer Ijzerbekken,De Vlaamse Waterweg,Re-engineering Gravensluis en - brug te Nieuwpoort,Re-engineering Gravensluis en - brug te Nieuwpoort,Nieuwpoort,0.0,2005000.0,0.0,2005000.0,2026,2026,38016,Nieuwpoort
gip-0575,Waterbeheersing,Waterbeheer Ijzerbekken,De Vlaamse Waterweg,Weerbare Westhoek,Weerbare Westhoek,Westhoek,0.0,3170000.0,0.0,3170000.0,2026,2026,,
gip-0576,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Aanpassingen Meratorsluis+uitwatering Camerlinckgeleed + Demeysluis,Aanpassingen Meratorsluis+uitwatering Camerlinckgeleed + Demeysluis,Oostende,0.0,400000.0,0.0,400000.0,2026,2026,35013,Oostende
gip-0577,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Aanpassingen Uitwatering Leopold- en schipdonkkanaal + Visart- en Vandammesluis,Aanpassingen Uitwatering Leopold- en schipdonkkanaal + Visart- en Vandammesluis,Zeebrugge,0.0,600000.0,0.0,600000.0,2026,2026,31005,Brugge
gip-0578,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Kustvisie (jachthavens),Kustvisie (jachthavens),Kustjachthavens Vlaanderen,0.0,750000.0,0.0,750000.0,2026,2026,,
gip-0579,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Middelkerke - Zeedijk Golfdempende uitbouw (GDU),Middelkerke - Zeedijk GDU,Middelkerke,0.0,2000000.0,0.0,2000000.0,2026,2026,35011,Middelkerke
gip-0580,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Nieuwpoort - stormvloedkering Nieuwpoort - Wijzigingen,"Nieuwpoort - stormvloedkering Nieuwpoort - Wijzigingen, prijsherzieningen,…",Nieuwpoort,0.0,8500000.0,0.0,8500000.0,2026,2026,38016,Nieuwpoort
gip-0581,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Opvolgingsplatform mobiele keringen,Opvolgingsplatform mobiele keringen,Kustgemeenten,0.0,95000.0,0.0,95000.0,2026,2026,,
gip-0582,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Renovatie duinvoet De Panne,Renovatie duinvoet De Panne,De Panne,0.0,1000000.0,0.0,1000000.0,2026,2026,38008,De Panne
gip-0583,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,"Samenwerkingsovereenkomst NeXperta (EBS, Geotechniek, WL, ATO,…)","Samenwerkingsovereenkomst NeXperta (EBS, Geotechniek, WL, ATO,…)",Kustgemeenten,0.0,250000.0,0.0,250000.0,2026,2026,,
gip-0584,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,Stormmuren Montgommerydok + zone station-Demeysluis (inl. vernieuwing kaaien)+overstromingsmaatregelen achterhaven Oostende,Overstromingsmaatregelen Montgommerydok + zone station- Demeysluis (inl. vernieuwing kaaien)+overstromingsmaatregelen achterhaven Oostende,Oostende,0.0,555000.0,0.0,555000.0,2026,2026,35013,Oostende
gip-0585,Waterbeheersing,Waterbeheer Kust,Agentschap voor Maritieme Dienstverlening en Kust,"Toetsing sluizen, stuwen en uitwateringsconstructies","Toetsing sluizen, stuwen en uitwateringsconstructies",Kustgemeenten,0.0,175000.0,0.0,175000.0,2026,2026,,
gip-0586,Waterbeheersing,Waterbeheer Maas,De Vlaamse Waterweg,Bouw doorlaatconstructie Heerenlaak,Bouw doorlaatconstructie Heerenlaak,Maaseik,0.0,5426000.0,0.0,5426000.0,2026,2026,72021,Maaseik
gip-0587,Waterbeheersing,Waterbeheer Maas,De Vlaamse Waterweg,Gemeenschappelijke Maas,Gemeenschappelijke Maas,Gemeenschappelijke Maas,0.0,460000.0,0.0,460000.0,2026,2026,,
gip-0588,Waterbeheersing,Waterbeheer Maas,De Vlaamse Waterweg,Herstellen waterdichting kanaalbodem,Herstellen waterdichting kanaalbodem,Albertkanaal,0.0,2000000.0,0.0,2000000.0,2026,2026,,
gip-0589,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,"European Urban Initiative (EUI) Blue4Green Brugge, vervangen Leonardusstuw incl. slimme sturing","EUI Blue4Green Brugge, vervangen Leonardusstuw incl. slimme sturing",Brugge,0.0,690000.0,0.0,690000.0,2026,2026,31005,Brugge
gip-0590,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,Kalibratie Afleidingskanaal van de Leie,Kalibratie Afleidingskanaal van de Leie,Deinze,0.0,9000.0,0.0,9000.0,2026,2026,44083,Deinze
gip-0591,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,"Landinrichtingsproject Kalvekant-Zuid, inrichting waterberging langs Moervaart","landinrichtingsproject Kalvekant-Zuid, inrichting waterberging langs Moervaart",Wachtebeke,0.0,460000.0,0.0,460000.0,2026,2026,44073,Wachtebeke
gip-0592,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,Onderzoek en herstel middendijk Afleidingskanaal en Leopoldkanaal,"Onderzoek en herstel middendijk Afleidingskanaal en Leopoldkanaal, werken",Brugge,0.0,872000.0,0.0,872000.0,2026,2026,31005,Brugge
gip-0593,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,Renovatie sas Slijkens Oostende,Renovatie sas Slijkens Oostende,Oostende,0.0,3000000.0,0.0,3000000.0,2026,2026,35013,Oostende
gip-0594,Waterbeheersing,Waterbeheer Middengebied,De Vlaamse Waterweg,Renovatie uitwateringskokers Afleidingskanaal Leie en Leopoldkanaal,Renovatie uitwateringskokers Afleidingskanaal Leie en Leopoldkanaal,Brugge,0.0,2600000.0,0.0,2600000.0,2026,2026,31005,Brugge
gip-0595,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Aanleg Sigmagebieden,"Aanleg Sigmagebieden, groep 1",Vlaanderen,0.0,3662000.0,0.0,3662000.0,2026,2026,,
gip-0596,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Aanleg Sigmagebieden,"Aanleg Sigmagebieden, groep 2",Vlaanderen,0.0,880000.0,0.0,880000.0,2026,2026,,
gip-0597,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Dijkenprogramma Sigmaplan,Dijkenprogramma Sigmaplan,Vlaanderen,0.0,8556000.0,0.0,8556000.0,2026,2026,,
gip-0598,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Herinrichten Demervallei,Aanleg Demermeanders en drempels volgens integrale visie Demervallei,Demer,0.0,1216000.0,0.0,1216000.0,2026,2026,,
gip-0599,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Herinrichten Vallei Grote Nete,Herinrichten Vallei Grote Nete,Grote Nete,0.0,226000.0,0.0,226000.0,2026,2026,,
gip-0600,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,"Inrichten Zeeschelde, zone Gentbrugge-Melle","Inrichten Zeeschelde, zone Gentbrugge-Melle - bruggen",Gent,0.0,140000.0,0.0,140000.0,2026,2026,44021,Gent
gip-0601,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Opmaken visie waterbeheer Zennevallei,Opmaken visie waterbeheer Zennevallei,Zenne,0.0,150000.0,0.0,150000.0,2026,2026,,
gip-0602,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Scheldekaaien,Scheldekaaien,Antwerpen,0.0,25697000.0,0.0,25697000.0,2026,2026,11002,Antwerpen
gip-0603,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Sigmaplan 3.0,Sigmaplan 3.0,Vlaanderen,0.0,1500000.0,0.0,1500000.0,2026,2026,,
gip-0604,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,"Studies, overhead en andere kosten Sigmaplan","Studies, overhead en andere kosten Sigmaplan",Vlaanderen,0.0,4700000.0,0.0,4700000.0,2026,2026,,
gip-0605,Waterbeheersing,"Waterbeheer Zeeschelde, Benedenschelde, Dijle, Zenne, Demer, Nete",De Vlaamse Waterweg,Verwerving & flankerende maatregelen Sigmaplan,Verwerving & flankerende maatregelen Sigmaplan,Vlaanderen,0.0,2000000.0,0.0,2000000.0,2026,2026,,
